carat,cut,color,clarity,depth,table,x,y,z,carat_log,table_log,PredictedPrice
0.9,Premium,E,SI1,59.8,55.0,6.34,6.3,3.78,0.6418538861723948,4.02535169073515,4066.738681671354
0.91,Ideal,H,SI1,61.9,56.0,6.17,6.21,3.83,0.6471032420585384,4.04305126783455,3264.679113961576
0.7,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,0.5306282510621704,4.189654742026425,3811.158186329901
1.2,Premium,G,SI2,62.8,62.0,6.69,6.65,4.19,0.7884573603642702,4.143134726391533,5158.185123149294
1.44,Premium,I,I1,62.7,55.0,7.21,7.18,4.51,0.8919980393051105,4.02535169073515,4452.720108525298
0.93,Premium,H,SI1,58.3,60.0,6.45,6.37,3.74,0.6575200029167941,4.110873864173311,3483.2090009981853
0.8,Ideal,G,VS1,61.1,57.0,5.97,6.0,3.65,0.5877866649021191,4.060443010546419,3489.7354548104418
0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,0.6729444732424258,4.07753744390572,4151.61340067916
1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,0.6931471805599453,4.110873864173311,3514.046283165807
1.0,Very Good,H,SI1,62.2,60.0,6.34,6.45,3.98,0.6931471805599453,4.110873864173311,4016.861601386294
1.0,Good,H,SI1,63.4,56.0,6.34,6.37,4.03,0.6931471805599453,4.04305126783455,3891.916355977084
1.0,Premium,H,SI1,59.0,60.0,6.52,6.56,3.86,0.6931471805599453,4.110873864173311,4010.8801103576848
1.0,Ideal,H,SI1,63.9,57.0,6.28,6.31,4.02,0.6931471805599453,4.060443010546419,3997.285198421246
1.0,Good,G,SI1,61.2,62.0,6.32,6.36,3.88,0.6931471805599453,4.143134726391533,3989.64019010235
0.91,Very Good,D,SI1,63.5,56.0,6.13,6.18,3.91,0.6471032420585384,4.04305126783455,4284.112271551832
1.0,Ideal,G,SI1,58.3,61.0,6.56,6.61,3.84,0.6931471805599453,4.127134385045092,4703.869859888325
1.1,Ideal,J,SI1,61.5,55.0,6.65,6.68,4.1,0.7419373447293773,4.02535169073515,3916.6112811877983
0.9,Ideal,F,SI1,62.2,55.0,6.16,6.21,3.85,0.6418538861723948,4.02535169073515,3910.1182794057204
1.0,Very Good,E,SI2,63.3,55.0,6.29,6.25,3.97,0.6931471805599453,4.02535169073515,3762.0359464288053
1.12,Premium,I,SI1,60.6,60.0,6.77,6.73,4.09,0.7514160886839212,4.110873864173311,4722.029835247972
1.0,Premium,E,SI2,62.2,59.0,6.38,6.35,3.96,0.6931471805599453,4.0943445622221,4038.178425532739
1.0,Premium,E,SI2,60.6,61.0,6.44,6.39,3.89,0.6931471805599453,4.127134385045092,4003.0324573334474
1.13,Very Good,J,SI1,62.9,57.7,6.6,6.64,4.16,0.7561219797213337,4.072439726834051,3926.8729576187125
1.03,Ideal,G,SI2,61.7,57.0,6.48,6.52,4.01,0.708035793053696,4.060443010546419,4119.718442441254
1.08,Ideal,F,SI2,58.0,61.0,6.72,6.77,3.91,0.7323678937132266,4.127134385045092,4788.748721330605
1.21,Premium,J,SI1,62.7,57.0,6.77,6.72,4.23,0.7929925155296614,4.060443010546419,4429.388764552187
1.21,Premium,I,SI2,61.8,60.0,6.86,6.76,4.21,0.7929925155296614,4.110873864173311,4445.374608964408
0.7,Ideal,E,SI1,61.0,57.0,6.2,6.26,3.8,0.5306282510621704,4.060443010546419,4181.33796182068
1.0,Very Good,E,SI2,62.5,55.0,6.38,6.41,4.0,0.6931471805599453,4.02535169073515,4097.161693426405
1.0,Good,E,SI2,61.0,61.0,6.37,6.44,3.91,0.6931471805599453,4.127134385045092,3867.665166000994
1.09,Premium,H,SI1,61.7575931301403,62.0,6.63,6.58,4.04,0.7371640659767197,4.143134726391533,4850.686661604356
1.09,Premium,H,SI2,61.2,62.0,6.63,6.58,4.04,0.7371640659767197,4.143134726391533,4031.9947304169227
1.16,Good,F,SI2,63.7,63.0,6.55,6.63,4.2,0.7701082216960736,4.1588830833596715,5132.366433047015
1.03,Ideal,J,SI1,61.7,57.0,6.49,6.53,4.02,0.708035793053696,4.060443010546419,3443.001064486825
0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,0.6418538861723948,4.143134726391533,4153.542580665066
1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,0.6981347220709844,4.07753744390572,4472.349307954811
1.01,Premium,G,SI1,62.3,60.0,6.31,6.25,3.91,0.6981347220709844,4.110873864173311,4050.7749586824534
0.9,Very Good,F,VS2,59.6,59.0,6.27,6.31,3.75,0.6418538861723948,4.0943445622221,4336.161734097705
1.02,Ideal,J,VS2,61.1,58.0,6.45,6.49,3.95,0.7030975114131134,4.07753744390572,3631.3602052285405
1.02,Ideal,J,VS2,60.7,57.0,6.5,6.54,3.96,0.7030975114131134,4.060443010546419,3739.8458716778923
1.01,Good,G,SI2,59.3,62.0,6.51,6.58,3.88,0.6981347220709844,4.143134726391533,3715.650919126835
1.02,Fair,H,SI2,59.6,57.0,6.65,6.5,3.92,0.7030975114131134,4.060443010546419,3248.4682335755037
1.02,Very Good,E,SI2,60.5,58.0,6.54,6.58,3.97,0.7030975114131134,4.07753744390572,4480.62983806578
1.02,Good,E,SI2,63.3,59.0,6.32,6.42,4.03,0.7030975114131134,4.0943445622221,4073.2145152443354
0.7,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,0.5306282510621704,4.02535169073515,4427.824001596746
1.02,Very Good,E,SI2,62.9,57.0,6.36,6.43,4.02,0.7030975114131134,4.060443010546419,4186.514290188597
1.02,Very Good,E,SI2,63.0,57.0,6.39,6.44,4.04,0.7030975114131134,4.060443010546419,4312.224205255359
1.02,Very Good,E,SI2,59.6,59.0,6.54,6.59,3.91,0.7030975114131134,4.0943445622221,4315.7058124816995
1.04,Fair,D,SI2,64.9,56.0,6.39,6.34,4.13,0.712949807856125,4.04305126783455,4297.1521701789825
1.02,Ideal,G,SI2,61.4,54.0,6.55,6.52,4.01,0.7030975114131134,4.007333185232471,4159.461564410288
1.0,Ideal,G,SI2,61.8,58.0,6.43,6.39,3.96,0.6931471805599453,4.07753744390572,3847.8439074192243
1.02,Premium,F,SI2,63.0,58.0,6.43,6.37,4.03,0.7030975114131134,4.07753744390572,4167.449032163799
1.02,Ideal,F,SI2,62.4,57.0,6.43,6.4,4.0,0.7030975114131134,4.060443010546419,4205.066544534838
1.02,Fair,D,SI1,70.6,57.0,6.08,6.01,4.27,0.7030975114131134,4.060443010546419,4844.140343428736
1.02,Ideal,H,SI2,60.7,57.0,6.54,6.51,3.96,0.7030975114131134,4.060443010546419,3646.707367266609
0.77,Very Good,F,VVS1,60.2,58.0,5.93,5.97,3.58,0.5709795465857378,4.07753744390572,4081.059899471639
1.01,Premium,E,SI1,62.4,58.0,6.37,6.42,3.99,0.6981347220709844,4.07753744390572,4957.774265749752
1.01,Good,E,SI1,64.1,57.0,6.31,6.35,4.06,0.6981347220709844,4.060443010546419,4874.881421758765
1.01,Ideal,E,SI1,64.1,62.0,6.19,6.26,3.99,0.6981347220709844,4.143134726391533,4765.065405569665
1.01,Very Good,G,SI1,61.0,56.0,6.47,6.54,3.97,0.6981347220709844,4.04305126783455,4627.292213140994
1.14,Premium,G,SI2,62.8,58.0,6.61,6.56,4.14,0.76080582903376,4.07753744390572,4642.3947967324875
0.9,Very Good,G,VS2,63.8,58.0,6.08,6.12,3.89,0.6418538861723948,4.07753744390572,4022.620786006689
0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,0.6418538861723948,4.127134385045092,3969.206394752887
1.0,Good,G,SI2,63.5,54.0,6.35,6.41,4.05,0.6931471805599453,4.007333185232471,3651.177647309792
0.97,Premium,G,SI1,62.6,58.0,6.24,6.18,3.89,0.6780335427498971,4.07753744390572,3799.5760511100316
0.31,Very Good,F,VS2,61.7575931301403,61.0,4.36,4.4,2.66,0.27002713721306015,4.127134385045092,699.457083140377
0.31,Good,F,VS2,63.7,59.0,4.26,4.31,2.73,0.27002713721306015,4.0943445622221,667.7702797295661
0.31,Ideal,F,VS2,60.8,57.0,4.38,4.41,2.67,0.27002713721306015,4.060443010546419,714.0215620507427
0.31,Premium,G,VS2,59.4,58.0,4.37,4.45,2.62,0.27002713721306015,4.07753744390572,626.3320104018097
0.31,Very Good,F,VS2,63.0,57.0,4.27,4.33,2.71,0.27002713721306015,4.060443010546419,673.2323337504446
0.31,Good,F,VS2,63.6,54.0,4.28,4.33,2.74,0.27002713721306015,4.007333185232471,656.9725305822516
0.31,Ideal,F,VS2,61.9,57.0,4.32,4.34,2.68,0.27002713721306015,4.060443010546419,694.3005644702782
0.31,Ideal,F,VS2,62.2,56.0,4.36,4.39,2.72,0.27002713721306015,4.04305126783455,728.7074157077237
0.35,Ideal,F,SI1,62.5,54.0,4.5,4.52,2.82,0.3001045924503381,4.007333185232471,737.4231866939924
0.35,Premium,F,SI1,60.2,58.0,4.54,4.6,2.75,0.3001045924503381,4.07753744390572,714.6631533932793
0.35,Ideal,F,SI1,62.4,55.0,4.52,4.55,2.83,0.3001045924503381,4.02535169073515,758.3907892421344
0.35,Good,F,SI1,63.6,54.0,4.51,4.52,2.87,0.3001045924503381,4.007333185232471,723.7653190804203
0.35,Premium,F,SI1,62.3,58.0,4.49,4.53,2.81,0.3001045924503381,4.07753744390572,725.471269543001
0.32,Very Good,E,SI1,62.3,55.0,4.36,4.38,2.72,0.2776317365982795,4.02535169073515,641.9532214615286
0.5,Fair,F,I1,69.8,55.0,4.89,4.8,3.38,0.4054651081081644,4.02535169073515,684.4952751626049
0.34,Ideal,D,SI1,62.0,55.0,4.5,4.53,2.8,0.29266961396282,4.02535169073515,801.7033331327989
0.37,Good,H,VS2,63.1,55.0,4.59,4.63,2.91,0.31481073984003355,4.02535169073515,746.3765563654957
0.37,Very Good,H,VS2,59.5,57.0,4.64,4.67,2.77,0.31481073984003355,4.060443010546419,719.3897046832774
0.37,Good,H,VS2,63.7,55.0,4.54,4.56,2.9,0.31481073984003355,4.02535169073515,717.6212993965711
0.37,Premium,I,VS1,61.4,59.0,4.55,4.61,2.81,0.31481073984003355,4.0943445622221,672.8354328214765
0.34,Premium,D,SI1,62.0,58.0,4.43,4.47,2.76,0.29266961396282,4.07753744390572,738.0194203295982
0.3,Very Good,E,VS2,61.6,61.0,4.26,4.31,2.64,0.262364264467491,4.127134385045092,676.3477404774609
1.07,Premium,G,SI2,62.0,59.0,6.54,6.5,4.04,0.7275486072772778,4.0943445622221,4202.150810108013
0.9,Ideal,F,SI1,60.7,57.0,6.21,6.25,3.78,0.6418538861723948,4.060443010546419,3863.513400636028
0.9,Very Good,G,SI1,62.9,54.0,6.14,6.16,3.87,0.6418538861723948,4.007333185232471,3518.208030232542
1.06,Ideal,H,SI2,60.1,59.0,6.65,6.63,3.99,0.7227059828014898,4.0943445622221,4016.4868129703405
1.03,Ideal,I,SI1,63.3,57.0,6.37,6.46,4.06,0.708035793053696,4.060443010546419,3832.1062774899083
1.07,Premium,G,SI2,62.9,59.0,6.58,6.51,4.12,0.7275486072772778,4.0943445622221,4550.698978071542
0.9,Good,G,VS1,63.9,60.0,6.14,6.09,3.91,0.6418538861723948,4.110873864173311,4390.379473276626
1.06,Ideal,H,SI2,62.8,57.0,6.52,6.56,4.11,0.7227059828014898,4.060443010546419,4064.9978254750445
0.9,Ideal,H,VS2,61.9,58.0,6.2,6.24,3.85,0.6418538861723948,4.07753744390572,3867.91709576494
1.04,Fair,F,SI1,66.9,62.0,6.22,6.15,4.14,0.712949807856125,4.143134726391533,4487.228623223689
1.04,Ideal,G,SI2,62.1,56.0,6.48,6.5,4.03,0.712949807856125,4.04305126783455,4135.92193056845
0.92,Good,F,SI1,63.1,57.0,6.11,6.16,3.87,0.6523251860396903,4.060443010546419,3668.985798876801
1.02,Very Good,E,SI2,63.1,59.0,6.33,6.39,4.01,0.7030975114131134,4.0943445622221,4133.868842381088
1.02,Very Good,E,SI2,60.7,62.0,6.44,6.47,3.92,0.7030975114131134,4.143134726391533,4174.132160489049
0.97,Very Good,H,SI1,62.8,55.0,6.25,6.3,3.94,0.6780335427498971,4.02535169073515,3554.5970153692274
1.51,Premium,H,I1,60.9,56.0,7.38,7.26,4.46,0.9202827531436926,4.04305126783455,5309.063850981637
1.21,Ideal,I,SI1,61.7575931301403,56.0,6.91,6.87,4.2,0.7929925155296614,4.04305126783455,5552.330507884921
1.15,Very Good,I,SI2,62.0,58.0,6.69,6.73,4.16,0.7654678421395714,4.07753744390572,3948.275008895201
1.05,Ideal,J,SI1,61.7,55.0,6.54,6.56,4.04,0.7178397931503169,4.02535169073515,3528.014822149225
1.05,Ideal,J,SI1,61.5,55.0,6.53,6.57,4.03,0.7178397931503169,4.02535169073515,3491.220128076544
0.93,Good,G,SI1,58.8,61.0,6.36,6.39,3.75,0.6575200029167941,4.127134385045092,3700.7898422207095
0.92,Ideal,G,VS2,62.6,56.0,6.2,6.17,3.87,0.6523251860396903,4.04305126783455,4262.419345870274
1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,0.7227059828014898,4.060443010546419,4593.589636627881
0.92,Good,E,VS2,58.9,57.0,6.35,6.38,3.75,0.6523251860396903,4.060443010546419,4489.753887541992
1.03,Premium,H,SI1,61.7575931301403,61.0,6.64,6.6,3.88,0.708035793053696,4.127134385045092,4344.684545494285
1.03,Very Good,H,SI1,63.4,62.0,6.46,6.27,4.05,0.708035793053696,4.143134726391533,4380.154283595654
1.13,Good,D,SI2,60.7,64.0,6.68,6.63,4.0,0.7561219797213337,4.174387269895637,5140.151533824036
1.08,Very Good,F,SI2,62.6,56.0,6.55,6.61,4.12,0.7323678937132266,4.04305126783455,4780.643555168994
1.08,Premium,F,SI2,60.2,59.0,6.6,6.65,3.99,0.7323678937132266,4.0943445622221,4528.218700565125
0.77,Ideal,D,VS1,62.3,56.0,5.83,5.89,3.65,0.5709795465857378,4.04305126783455,3763.5763178309903
0.7,Good,D,VVS1,61.0,61.0,5.69,5.72,3.48,0.5306282510621704,4.127134385045092,3591.460322756405
0.9,Good,H,VS1,62.4,55.0,6.09,6.16,3.82,0.6418538861723948,4.02535169073515,3510.8297563606066
1.25,Premium,J,SI2,61.7575931301403,59.0,6.86,6.82,4.26,0.8109302162163288,4.0943445622221,4010.5267437328193
1.05,Ideal,H,SI2,61.2,57.0,6.62,6.55,4.03,0.7178397931503169,4.060443010546419,3989.4262464494336
1.05,Ideal,H,SI2,61.2,57.0,6.59,6.54,4.02,0.7178397931503169,4.060443010546419,3902.5871603408655
1.01,Premium,F,SI1,61.9,58.0,6.38,6.34,3.94,0.6981347220709844,4.07753744390572,4561.948954752442
0.7,Very Good,I,SI1,63.5,59.0,6.36,6.31,4.02,0.5306282510621704,4.0943445622221,3726.0136538513275
1.01,Premium,H,VS2,62.3,58.0,6.45,6.36,3.99,0.6981347220709844,4.07753744390572,4642.666942969055
0.81,Ideal,F,VS1,62.3,55.0,5.97,6.0,3.73,0.5933268452777344,4.02535169073515,3901.9977945236506
1.01,Very Good,H,VS1,61.7575931301403,56.0,6.32,6.27,4.0,0.6981347220709844,4.04305126783455,4610.190124875156
1.01,Premium,E,SI2,59.1,60.0,6.57,6.55,3.88,0.6981347220709844,4.110873864173311,4267.497568548438
1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,0.6981347220709844,4.110873864173311,3336.6075276336887
1.06,Ideal,J,VS2,62.6,59.0,6.49,6.57,4.09,0.7227059828014898,4.0943445622221,4168.023252283059
1.07,Premium,H,SI2,61.2,60.0,6.53,6.57,4.01,0.7275486072772778,4.110873864173311,3730.292091728976
1.07,Very Good,H,SI2,62.8,57.0,6.5,6.58,4.11,0.7275486072772778,4.060443010546419,3912.4368091154824
1.0,Very Good,G,SI1,62.6,57.0,6.31,6.37,3.97,0.6931471805599453,4.060443010546419,4248.641162164557
1.01,Good,E,SI2,56.7,61.0,6.68,6.7,3.79,0.6981347220709844,4.127134385045092,4183.414500266251
1.08,Ideal,H,SI1,61.7575931301403,57.0,6.6,6.56,4.09,0.7323678937132266,4.060443010546419,4963.651799600247
1.03,Very Good,G,SI2,63.5,56.0,6.37,6.33,4.03,0.708035793053696,4.04305126783455,3732.7978066628298
1.03,Premium,G,SI2,59.9,60.0,6.56,6.5,3.91,0.708035793053696,4.110873864173311,3882.383965979787
1.02,Good,E,SI1,64.2,59.0,6.26,6.2,4.0,0.7030975114131134,4.0943445622221,4512.352241887309
1.08,Premium,G,SI2,62.3,58.0,6.55,6.52,4.07,0.7323678937132266,4.07753744390572,4296.096697900561
1.1,Ideal,H,SI1,62.5,56.0,6.56,6.63,4.12,0.7419373447293773,4.04305126783455,5000.9628542976125
1.03,Very Good,F,SI2,61.7575931301403,59.0,6.43,6.48,3.99,0.708035793053696,4.0943445622221,4143.507914385408
0.7,Very Good,F,SI2,62.0,58.0,6.43,6.51,4.01,0.5306282510621704,4.07753744390572,4400.249549566687
1.04,Ideal,G,SI2,63.1,55.0,6.45,6.52,4.09,0.712949807856125,4.02535169073515,4257.7004139306455
1.03,Good,F,SI2,59.0,59.0,6.55,6.6,3.88,0.708035793053696,4.0943445622221,3960.265519456969
1.08,Very Good,E,SI2,59.8,59.0,6.65,6.73,4.0,0.7323678937132266,4.0943445622221,4910.682427772715
1.01,Very Good,F,SI2,60.0,59.0,6.48,6.61,3.93,0.6981347220709844,4.0943445622221,4133.583332299054
1.01,Very Good,F,SI2,62.4,58.0,6.37,6.41,3.99,0.6981347220709844,4.07753744390572,3979.856259933736
1.01,Good,F,SI2,63.2,59.0,6.35,6.38,4.02,0.6981347220709844,4.0943445622221,3926.801846150151
1.01,Premium,F,SI2,62.2,59.0,6.41,6.45,4.0,0.6981347220709844,4.0943445622221,4120.29176268295
1.01,Premium,F,SI2,62.6,60.0,6.35,6.37,3.98,0.6981347220709844,4.110873864173311,3934.420418360948
1.01,Ideal,F,SI2,62.5,55.0,6.39,6.4,4.0,0.6981347220709844,4.02535169073515,4080.212098613909
1.01,Ideal,F,SI2,61.3,60.0,6.4,6.43,3.93,0.6981347220709844,4.110873864173311,4039.8225816437107
1.01,Premium,F,SI1,62.2,59.0,6.38,6.42,3.98,0.6981347220709844,4.0943445622221,4793.9889384672815
1.01,Premium,F,SI2,61.6,58.0,6.39,6.4,3.94,0.6981347220709844,4.07753744390572,3846.1308262868192
1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,0.6981347220709844,4.060443010546419,4206.813454143145
1.01,Good,F,SI2,61.7575931301403,54.0,6.33,6.44,4.08,0.6981347220709844,4.007333185232471,3957.71121470831
0.7,Very Good,F,SI2,62.7,59.0,6.35,6.4,4.0,0.5306282510621704,4.0943445622221,4179.082797571067
1.01,Very Good,F,SI2,62.8,60.0,6.33,6.4,4.0,0.6981347220709844,4.110873864173311,3990.492443488955
1.0,Good,G,SI1,62.2,62.0,6.34,6.39,3.96,0.6931471805599453,4.143134726391533,4297.449966725603
1.06,Ideal,H,VS2,62.4,57.0,6.54,6.48,4.06,0.7227059828014898,4.060443010546419,5292.500372480129
0.83,Ideal,F,VS2,62.3,56.0,5.99,6.02,3.74,0.6043159668533294,4.04305126783455,3732.3664533538945
1.01,Fair,G,SI1,65.3,58.0,6.14,6.2,4.03,0.6981347220709844,4.07753744390572,3674.507886377485
0.95,Very Good,D,SI2,60.1,61.0,6.35,6.37,3.82,0.6678293725756554,4.127134385045092,3868.8768136394656
1.15,Very Good,H,SI2,61.4,58.0,6.7,6.75,4.13,0.7654678421395714,4.07753744390572,4425.238201345231
1.01,Very Good,I,SI1,62.1,59.0,6.36,6.42,3.97,0.6981347220709844,4.0943445622221,3487.112283345843
0.7,Premium,F,SI1,62.2,59.0,6.44,6.35,3.98,0.5306282510621704,4.0943445622221,5087.078928953392
0.9,Very Good,E,VS2,62.8,57.0,6.13,6.16,3.86,0.6418538861723948,4.060443010546419,4447.741664565781
1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,0.6931471805599453,4.02535169073515,4308.831246883294
0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,0.6418538861723948,4.060443010546419,4537.354274504752
0.9,Good,D,SI1,61.9,62.0,6.15,6.17,3.81,0.6418538861723948,4.143134726391533,4043.397728393642
0.92,Premium,F,SI1,62.1,60.0,6.22,6.21,3.86,0.6523251860396903,4.110873864173311,4032.824436815023
0.86,Ideal,G,VS1,62.2,57.0,6.05,6.1,3.78,0.6205764877251099,4.060443010546419,4014.0447942572446
1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,0.7275486072772778,4.060443010546419,4400.449956795477
1.1,Very Good,H,SI1,62.9,58.0,6.53,6.56,4.12,0.7419373447293773,4.07753744390572,4800.666796551084
1.07,Ideal,J,SI1,62.4,56.0,6.52,6.56,4.08,0.7275486072772778,4.04305126783455,3623.545367450083
1.12,Ideal,J,SI1,60.1,57.0,6.82,6.75,4.08,0.7514160886839212,4.060443010546419,4240.8180817939365
1.04,Ideal,I,SI1,61.4,55.0,6.5,6.59,4.02,0.712949807856125,4.02535169073515,3943.7744348847878
0.91,Very Good,F,VS1,63.1,59.0,6.19,6.14,3.89,0.6471032420585384,4.0943445622221,4861.3555741121545
1.17,Premium,I,SI2,62.7,57.0,6.77,6.69,4.22,0.7747271675523681,4.060443010546419,4199.318374805811
0.7,Ideal,J,SI1,61.0,55.0,7.17,7.09,4.35,0.5306282510621704,4.02535169073515,6660.4558910178885
1.35,Fair,I,SI2,66.5,57.0,6.79,6.74,4.5,0.8544153281560676,4.060443010546419,4702.273444368594
0.9,Premium,G,VS2,60.2,59.0,6.28,6.22,3.76,0.6418538861723948,4.0943445622221,4040.4012824658676
1.03,Fair,G,SI1,64.7,63.0,6.36,6.31,4.1,0.708035793053696,4.1588830833596715,4462.358789362999
0.9,Premium,G,VS2,60.0,59.0,6.3,6.23,3.76,0.6418538861723948,4.0943445622221,4080.791226500239
1.16,Ideal,G,SI2,61.3,55.0,6.79,6.84,4.18,0.7701082216960736,4.02535169073515,5449.7675932504835
1.01,Very Good,F,SI2,60.0,55.0,6.56,6.53,3.93,0.6981347220709844,4.02535169073515,4108.8462806357475
1.01,Ideal,J,VS2,62.3,55.0,6.4,6.44,4.0,0.6981347220709844,4.02535169073515,3593.327949750356
1.0,Ideal,F,SI2,61.3,57.0,6.4,6.46,3.94,0.6931471805599453,4.060443010546419,4011.5379031067273
0.93,Good,G,SI1,63.8,59.0,6.21,6.15,3.94,0.6575200029167941,4.0943445622221,3822.6945810796124
1.04,Ideal,F,SI1,62.1,56.0,6.54,6.47,4.04,0.712949807856125,4.04305126783455,5466.35320445637
1.0,Very Good,E,SI2,62.6,58.0,6.33,6.39,3.98,0.6931471805599453,4.07753744390572,4022.821081155629
1.04,Very Good,I,SI1,61.9,58.0,6.45,6.47,4.0,0.712949807856125,4.07753744390572,3695.7926839289626
0.95,Premium,G,SI1,58.0,62.0,6.47,6.42,3.74,0.6678293725756554,4.143134726391533,3988.8724379836813
1.23,Premium,G,SI2,62.8,59.0,6.76,6.72,4.23,0.8020015854720274,4.0943445622221,5409.980457952196
1.04,Good,F,SI2,63.1,60.0,6.35,6.42,4.03,0.712949807856125,4.110873864173311,3991.6731924842848
1.04,Ideal,F,SI2,60.0,61.0,6.5,6.57,3.92,0.712949807856125,4.127134385045092,4284.224230786507
1.0,Premium,G,SI1,60.2,59.0,6.5,6.39,3.88,0.6931471805599453,4.0943445622221,4360.181947716986
1.0,Good,D,SI1,58.1,65.0,6.54,6.48,3.78,0.6931471805599453,4.189654742026425,4915.382456632065
1.0,Good,G,SI1,64.3,57.0,6.25,6.22,4.01,0.6931471805599453,4.060443010546419,4050.554833911642
0.9,Very Good,H,VS1,62.5,58.0,6.09,6.13,3.82,0.6418538861723948,4.07753744390572,3679.6881345365637
1.28,Ideal,G,I1,61.6,57.0,6.93,6.96,4.28,0.8241754429663494,4.060443010546419,4350.927454081683
0.9,Ideal,H,VS1,62.2,58.0,6.14,6.17,3.83,0.6418538861723948,4.07753744390572,3932.3803585013757
1.11,Ideal,I,SI2,61.6,54.0,6.66,6.72,4.12,0.7466879474879752,4.007333185232471,3804.8274382431377
0.91,Premium,D,SI1,60.2,60.0,6.25,6.3,3.78,0.6471032420585384,4.110873864173311,4258.8533604995455
0.91,Very Good,D,SI1,63.0,59.0,6.11,6.15,3.86,0.6471032420585384,4.0943445622221,4155.709173552582
1.05,Very Good,G,SI1,59.1,57.0,6.63,6.73,3.95,0.7178397931503169,4.060443010546419,5030.088079294667
0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,0.6471032420585384,4.07753744390572,3707.361662557364
0.91,Very Good,H,VS2,60.8,57.0,6.21,6.25,3.79,0.6471032420585384,4.060443010546419,3570.172266310125
0.7,Premium,H,SI2,59.4,58.0,6.8,6.74,4.02,0.5306282510621704,4.07753744390572,4498.186432983088
1.13,Premium,I,VS2,60.2,61.0,6.74,6.71,4.05,0.7561219797213337,4.127134385045092,5117.551943551367
0.9,Very Good,H,VVS2,60.3,61.0,6.22,6.25,3.76,0.6418538861723948,4.127134385045092,4350.230976790044
0.9,Good,F,VS2,63.3,57.0,6.11,6.15,3.88,0.6418538861723948,4.060443010546419,4180.303089974452
0.9,Premium,H,VVS2,61.7575931301403,58.0,6.13,6.16,3.81,0.6418538861723948,4.07753744390572,4192.294439479646
1.01,Very Good,H,SI1,61.7575931301403,61.0,6.4,6.47,3.98,0.6981347220709844,4.127134385045092,4154.906658130803
1.01,Very Good,H,SI1,62.1,60.0,6.4,6.44,3.99,0.6981347220709844,4.110873864173311,4140.784943642053
1.01,Very Good,G,SI1,61.9,57.0,6.36,6.41,3.95,0.6981347220709844,4.060443010546419,4294.581663078273
1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,0.6981347220709844,4.110873864173311,4071.549471329927
1.07,Ideal,H,SI2,61.7575931301403,57.0,6.7,6.64,3.95,0.7275486072772778,4.060443010546419,3940.6020594661986
1.03,Ideal,I,SI1,62.2,58.0,6.45,6.41,4.0,0.708035793053696,4.07753744390572,3784.591563078217
0.91,Very Good,E,SI1,63.1,58.0,6.17,6.12,3.88,0.6471032420585384,4.07753744390572,4066.355252045673
1.01,Ideal,E,SI2,62.8,57.0,6.38,6.35,4.0,0.6981347220709844,4.060443010546419,4244.751451586418
1.01,Premium,E,SI2,62.5,60.0,6.42,6.39,4.0,0.6981347220709844,4.110873864173311,4284.484940375433
1.01,Very Good,E,SI2,63.3,58.0,6.39,6.37,4.04,0.6981347220709844,4.07753744390572,4302.20434240316
0.91,Very Good,F,VS2,63.4,55.0,6.22,6.18,3.93,0.6471032420585384,4.02535169073515,4640.180988318596
1.01,Premium,E,SI2,59.6,61.0,6.59,6.56,3.92,0.6981347220709844,4.127134385045092,4474.277873818393
1.01,Ideal,E,SI2,62.1,56.0,6.43,6.39,3.98,0.6981347220709844,4.04305126783455,4266.045588525889
1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,0.7419373447293773,4.060443010546419,4074.435629458036
